Doc ID,Country,Year,Response,Health relevance (1/0),Health adaptation mandate (1/0),Institutional health role (1/0),Notes,Matched health keywords,Health keyword categories
act-2017-1200-on-tax-on-air-travel_df89,Sweden,2017.0,Mitigation,1,0,0,,ill,communicable_disease
law-on-cliamate-change-and-the-protection-of-the-ozone-layer_9cf2,Croatia,2019.0,,1,0,0,,HIV;flu;health;ill;mental,communicable_disease;general_health;mental_health
law-no-22520-on-the-responsibilities-of-ministries_7443,Argentina,2020.0,Adaptation;Mitigation,1,0,0,,HIV;flu;health;health care;health service;ill;medical;mental,communicable_disease;general_health;mental_health
law-22-2019-on-the-sustainable-agriculture-cultivation-system_8e10,Indonesia,2019.0,Adaptation;Mitigation,1,0,0,,disease;diseases;ill;virus,communicable_disease;pathogens_microbiology
healthy-forests-restoration-act-of-2003-public-law-108-148_5e2d,United States,2003.0,Adaptation;Mitigation,1,1,0,,AIDS;TB;anger;disease;diseases;drought;emergency;epidemic;epidemics;flood;flu;health;human life;ill;mental;mortality;nutrition;stress;well-being;wildfire,communicable_disease;environmental_health;general_health;mental_health;mortality_morbidity;nutrition
law-no-27-640-setting-the-regulatory-framework-for-biofuels_1586,Argentina,2021.0,Mitigation,1,0,0,,ill,communicable_disease
law-27-424-instituting-the-regime-to-promote-the-distributed-generation-of-renewable-energy-integrated-into-the-public-electricity-network_6aa8,Argentina,2017.0,Mitigation,1,0,0,,ill,communicable_disease
renewable-energy-expansion-act_a7d3,Austria,2021.0,Mitigation,1,1,0,,COVID;COVID-19;GP;TB;anger;emergency;epidemic;epidemics;flu;health;ill;mental,communicable_disease;general_health;mental_health
press-release-on-the-resolution-on-the-long-term-climate-strategy-until-2050_5b03,Slovenia,2021.0,Adaptation;Mitigation,1,1,0,,health;ill,communicable_disease;general_health
national-climate-law-4936-2022-on-the-transition-to-climate-neutrality-and-adaptation-to-climate-change_2d6a,Greece,2022.0,Adaptation;Mitigation,1,0,0,,COVID;COVID-19,communicable_disease
national-building-code-volume-ii_84cd,India,2016.0,Mitigation,1,0,0,,HIV;ill,communicable_disease
commission-delegated-regulation-of-6-april-2022_f8af,European Union,2020.0,Adaptation;Mitigation,1,1,0,,ill;mental,communicable_disease;mental_health
law-no-19-829-on-integrated-waste-management_44d1,Uruguay,2019.0,Mitigation,1,0,0,,anger;health;health care;ill;mental,communicable_disease;general_health;mental_health
conservation-and-climate-adaptation-trust-of-seychelles-amendment-act-2022_df7a,Seychelles,2015.0,Adaptation,1,1,0,,health;ill;mental,communicable_disease;general_health;mental_health
national-building-code-volume-i_775f,India,2016.0,Mitigation,1,0,0,,HIV;ill,communicable_disease
law-on-climate-protection_016c,Hungary,2020.0,Mitigation,1,0,0,,mental,mental_health
climate-act_80ee,Iceland,2012.0,Adaptation;Mitigation,1,0,0,,SARS;TB;anger;flu;ill;mental,communicable_disease;mental_health
federal-energy-efficiency-act_ac20,Austria,2014.0,Mitigation,1,0,0,,GP;anger;flu;ill;mental,communicable_disease;general_health;mental_health
renewable-energy-expansion-act_0b8d,Austria,2021.0,Mitigation,1,0,0,,COVID;COVID-19;GP;TB;accident;emergency;epidemic;flu;health;ill;mental,communicable_disease;general_health;injury_trauma;mental_health
resolution-on-the-long-term-climate-strategy-until-2050_c385,Slovenia,2021.0,Adaptation;Mitigation,1,0,0,,COVID;COVID-19;GP;TB;air pollution;coronavirus;disease;diseases;drought;epidemic;flood;flu;health;health care;ill;mental;mortality;pandemic;stress;virus;well-being,communicable_disease;environmental_health;general_health;mental_health;mortality_morbidity;pathogens_microbiology
commission-delegated-regulation-of-6-april-2022_37c9,European Union,2020.0,Adaptation;Mitigation,1,1,0,,ill;mental,communicable_disease;mental_health
law-on-energy-efficiency-no-124-2015_7dad,Albania,2015.0,Mitigation,1,0,0,,flu;ill;mental,communicable_disease;mental_health
climate-change-management-amendment-act-2021_c83b,Papua New Guinea,2015.0,Adaptation,1,0,0,,GP;HIV;LBW;NCD;TB;ill,communicable_disease;general_health;maternal_child_health;non_communicable_disease
the-building-and-planning-act-sfs-2010-900_39e3,Sweden,2010.0,Adaptation,1,0,0,,HIV;accident;air pollution;anger;disease;emergency;flood;flu;health;human life;ill;illness;injury;medical;mental,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity
law-2011-1200-on-electricity-certificates_d52f,Sweden,2011.0,Mitigation,1,0,0,,ill;mental,communicable_disease;mental_health
climate-change-act_3e9a,Finland,2015.0,Adaptation;Mitigation,1,0,0,,ill,communicable_disease
environmental-promotion-act_6090,Austria,1993.0,Mitigation,1,0,0,,GP;flood;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health
green-electricity-act_91f8,Austria,2011.0,Mitigation,1,0,0,,COVID;COVID-19;GP;ill;mental,communicable_disease;general_health;mental_health
law-no-90-2015-qh13-on-hydrometeorology_e7e7,Vietnam,2015.0,Adaptation,1,1,0,,HIV;flood;flu;mental,communicable_disease;environmental_health;mental_health
decree-law-6-2020-instituting-the-legal-regime-for-the-protection-and-conservation-of-biodiversity_dc93,Timor-Leste,2020.0,Adaptation;Mitigation,1,1,0,,TB;anger;coronavirus;disease;diseases;emergency;epidemic;epidemics;fever;flu;health;health emergency;hospital;ill;illness;medical;mental;polio;virus;yellow fever,communicable_disease;general_health;mental_health;pathogens_microbiology;vector_borne_zoonotic
environmental-protection-act-1996_ecca,Guyana,1996.0,Mitigation,1,1,0,,air pollution;anger;emergency;flu;health;ill;illness;injury;loss of life;mental,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity
ordinance-on-climate-disclosures-made-under-the-swiss-code-of-obligations_0bba,Switzerland,2022.0,Adaptation;Mitigation,1,0,0,,mental,mental_health
information-on-the-mandatory-energy-efficiency-labelling-scheme_f019,Hong Kong,2008.0,Mitigation,1,0,0,,flu;ill,communicable_disease
law-no-82-2015-qh13-on-natural-resources-and-environment-of-sea-and-islands_ed17,Vietnam,2015.0,Adaptation,1,1,0,,HIV;accident;emergency;flu;health;ill;mental;toxins,communicable_disease;general_health;injury_trauma;mental_health;pathogens_microbiology
climate-change-and-carbon-market-initiatives-act-2022_c676,Bahamas,2022.0,Mitigation,1,1,0,,anger;emergency;flu;health;hunger;ill;mental,communicable_disease;general_health;mental_health;nutrition
circular-economy-act-kreislaufwirtschaftsgesetz-krwg_5f43,Germany,2012.0,Mitigation,1,1,0,,HIV;accident;air pollution;anger;disease;diseases;drought;emergency;flood;health;ill;mental;well-being,communicable_disease;environmental_health;general_health;injury_trauma;mental_health
law-no-31-2018-qh14-on-crop-production_63f9,Vietnam,2018.0,Adaptation,1,1,0,,HIV;TB;epidemic;epidemics;health;ill;mental;micronutrient;nutrition,communicable_disease;general_health;mental_health;nutrition
circular-economy-act-kreislaufwirtschaftsgesetz-krwg_7fe5,Germany,2012.0,Mitigation,1,0,0,,HIV;air pollution;anger;emergency;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health
law-no-32-2018-qh14-on-animal-husbandry_cd49,Vietnam,2018.0,Adaptation,1,1,0,,AIDS;HIV;anger;disease;diseases;epidemic;flu;health;ill;illness;medical;mental;trauma,communicable_disease;general_health;mental_health
environmental-quality-incentives-program_4624,United States,2020.0,Mitigation,1,1,0,,HIV;algal bloom;drought;flood;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health
information-on-the-environmental-quality-incentives-program_54ae,United States,2020.0,Mitigation,1,1,0,,AIDS;anger;drought;emergency;flood;health;ill;mental;mental health;wildfire,communicable_disease;environmental_health;general_health;mental_health
agriculture-improvement-act-of-2018-and-amended-environmental-quality-incentives-program_48ab,United States,2018.0,Mitigation,1,1,1,,GP;TB;alcohol;algal bloom;anger;death;disease;diseases;distress;distressed;drought;emergency;fever;flood;flu;health;health care;health service;healthcare;hospital;ill;injury;medical;mental;mental health;mental health service;micronutrient;morbidity;mortality;nutrition;obesity;pathogen;pathogens;stress;substance abuse;substance use;suicide;toxins;virus;wasting;well-being;wildfire,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;nutrition;pathogens_microbiology;substance_use
federal-forest-act-consolidated-version-e5c0,Germany,1975.0,Mitigation,1,0,0,,HIV;anger;ill;mental,communicable_disease;mental_health
buildings-energy-act-geg_30e5,Germany,2020.0,Mitigation,1,0,0,,HIV;TB;anger;flu;health;ill,communicable_disease;general_health;mental_health
finance-act-2020_c6d8,Ireland,2020.0,Mitigation,1,0,0,,COVID;COVID-19;emergency;health;ill;prion,communicable_disease;general_health;pathogens_microbiology
environmental-charges-act_222a,Estonia,2005.0,Adaptation,1,1,0,,accident;air pollution;arsenic;emergency;flood;health;health care;hospital;human life;ill;mental,communicable_disease;environmental_health;food_waterborne;general_health;injury_trauma;mental_health;mortality_morbidity
law-no-143-2014_f13f,Albania,2008.0,Mitigation,1,0,0,,ill,communicable_disease
tax-reform-act-no-27-430_60ac,Argentina,2017.0,Mitigation,1,0,0,,HIV;accident;alcohol;anger;death;doctor;emergency;flu;health;hospital;ill;illness;illnesses;medical,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity;substance_use
water-and-air-quality-law_1490,Venezuela,2015.0,Mitigation,1,0,0,,anger;emergency;flu;health;hospital;ill;mental;pathogen,communicable_disease;general_health;mental_health;pathogens_microbiology
information-on-the-law-of-16-august-2022-on-purchasing-power_56b1,France,2022.0,Mitigation,1,0,0,,CKD;emergency;ill;mental,communicable_disease;general_health;mental_health;non_communicable_disease
natural-resources-tax-law_f6f9,Latvia,2005.0,Adaptation,1,1,0,,HIV;accident;disease;diseases;health;health care;heart disease;ill;medical;mental,communicable_disease;general_health;injury_trauma;mental_health;non_communicable_disease
2019-oecd-country-note-on-argentina-taxing-energy-use_c6b1,Argentina,2017.0,Mitigation,1,0,0,,mental,mental_health
defense-production-act-of-2050-as-amended_5075,United States,2018.0,Disaster Risk Management;Mitigation,1,1,0,,emergency;flu;health;ill;mental;toxins;well-being,communicable_disease;general_health;mental_health;pathogens_microbiology
law-no-37-2022-concerning-the-promotion-of-environmental-burden-reduction-activities-for-the-establishment-of-environmentally-harmonised-food-systems_9c1a,Japan,2020.0,Adaptation;Mitigation,1,0,0,,ill,communicable_disease
environmental-law-decree-no-233-of-el-salvador_ac44,El Salvador,1998.0,Adaptation;Mitigation,1,0,0,,mental,mental_health
inflation-reduction-act-summary-of-energy-security-climate-change-investments_6469,United States,2022.0,Adaptation;Mitigation,1,1,0,,air pollution;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health
law-102-2015-on-the-natural-gas-sector_f0c6,Albania,2015.0,Mitigation,1,1,0,,TB;anger;emergency;flood;flu;health;human life;ill;mental,communicable_disease;environmental_health;general_health;mental_health;mortality_morbidity
law-on-the-implementation-of-the-climate-protection-program-2030-in-tax-law_06ef,Germany,2019.0,Mitigation,1,0,0,,ill,communicable_disease
act-18323-2021-on-promotion-of-development-and-distribution-of-environment-friendly-motor-vehicles_a53b,South Korea,2021.0,Mitigation,1,0,0,,ill;mental,communicable_disease;mental_health
directive-2007-60-ec-on-the-assessment-and-management-of-flood-risks_894a,European Union,2007.0,Disaster Risk Management,1,1,0,,accident;anger;emergency;flood;health;ill;mental,communicable_disease;environmental_health;general_health;injury_trauma;mental_health
regulation-eu-2021-1056-establishing-the-just-transition-fund_237b,European Union,2021.0,Adaptation;Mitigation,1,1,0,,COVID;COVID-19;air pollution;health;health care;ill;mental,communicable_disease;environmental_health;general_health;mental_health
information-about-the-climate-change-bill-2022_b7f2,Australia,2022.0,Mitigation,1,0,0,,ill,communicable_disease
regulation-eu-2022-869-of-the-european-parliament-and-of-the-council-of-30-may-2022-on-guidelines-for-trans-european-energy-infrastructure_eaaa,European Union,2022.0,Mitigation,1,1,0,,health;ill;mental;stress,communicable_disease;general_health;mental_health
law-no-43-2015-on-the-power-sector_8cd7,Albania,2015.0,Mitigation,1,1,0,,TB;accident;anger;drought;emergency;flood;flu;health;ill;mental;well-being,communicable_disease;environmental_health;general_health;injury_trauma;mental_health
law-no-777-comprehensive-state-planning-system_dc21,Bolivia,2016.0,Adaptation;Disaster Risk Management;Mitigation,1,0,0,,ill;mental,communicable_disease;mental_health
methodological-guidelines-for-the-formulation-of-territorial-comprehensive-development-plans-for-living-well_2271,Bolivia,2016.0,Adaptation;Disaster Risk Management;Mitigation,1,0,0,,drought;flood;flu;health;health service;healthcare;ill;mental;morbidity;mortality;polio;virus;well-being,communicable_disease;environmental_health;general_health;mental_health;mortality_morbidity;pathogens_microbiology
methodological-guidelines-for-the-formulation-of-sectoral-comprehensive-development-plans-for-living-well_1e45,Bolivia,2016.0,Adaptation;Disaster Risk Management;Mitigation,1,0,0,,drought;flood;ill;mental,communicable_disease;environmental_health;mental_health
regulation-eu-2021-1060-laying-down-common-provisions-on-a-range-of-support-funds_39bc,European Union,2021.0,Adaptation;Disaster Risk Management;Mitigation,1,1,1,,COVID;COVID-19;HIV;accident;drought;emergency;flood;flu;health;health care;health service;healthcare;ill;medical;mental,communicable_disease;environmental_health;general_health;injury_trauma;mental_health
regulation-eu-2021-1229-of-the-european-parliament-and-of-the-council-on-the-public-sector-loan-facility-under-the-just-transition-mechanism_7dbb,European Union,2021.0,Mitigation,1,1,0,,COVID;COVID-19;ill;mental,communicable_disease;mental_health
seventh-law-amending-the-regionalization-law-9-euro-public-transport-ticket_f5e0,Germany,2022.0,Mitigation,1,0,0,,COVID;COVID-19;ill;pandemic,communicable_disease
the-companies-strategic-report-climate-related-financial-disclosure-regulations-2022-made-under-the-companies-act-2006_7d90,United Kingdom,2022.0,Adaptation;Mitigation,1,0,0,,ill,communicable_disease
subsidy-control-act-2022-schedule-2-energy-environment-principles_8575,United Kingdom,2022.0,Disaster Risk Management;Mitigation,1,1,0,,mental;stress,mental_health
carbon-neutral-green-growth-framework-act-to-tackle-the-climate-crisis_30cb,South Korea,2021.0,Adaptation;Mitigation,1,0,0,,ill,communicable_disease
decree-no-10936-of-january-12-2022_5da3,Brazil,2010.0,Mitigation,1,0,0,,flu;ill;mental,communicable_disease;mental_health
law-12-305-2010_02b5,Brazil,2010.0,Mitigation,1,0,0,,anger;flu;health;health service;ill;mental,communicable_disease;general_health;mental_health
environment-act-2021_71bd,United Kingdom,2021.0,Adaptation;Mitigation,1,1,0,,anger;drought;emergency;flood;health;hospital;ill;injury;loss of life;mental,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity
eleventh-national-development-plan-2019-2023_f0e5,Türkiye,2019.0,Adaptation;Disaster Risk Management;Mitigation,1,0,0,,,
constitution-of-the-socialist-republic-of-vietnam_8088,Vietnam,1992.0,Adaptation;Disaster Risk Management;Mitigation,1,1,0,,ill;mental,communicable_disease;mental_health
constitution-of-dominican-republic_51c5,Dominican Republic,2015.0,Adaptation;Mitigation,1,1,0,,mental,mental_health
constitution-of-the-people-s-democratic-republic-of-algeria_13b6,Algeria,2020.0,Mitigation,1,1,1,,mental,mental_health
